Datum,S1_Lastfolge,S2_Kosten,S2_Kosten_TES_SOC_MWh,S2_Kosten_TES_charge_MW,S2_Kosten_TES_discharge_MW,S3_Kosten_Emissionen,S3_Kosten_Emissionen_TES_SOC_MWh,S3_Kosten_Emissionen_TES_charge_MW,S3_Kosten_Emissionen_TES_discharge_MW
2025-01-02 05:00:00,2.868451118087993,1.6834006035091618,50.0,0.005263157894739535,0.0,1.6834006035091618,50.0,0.005263157894739535,0.0
2025-01-02 06:00:00,3.03870145952465,1.7832626361042923,50.0,0.005263157894739535,0.0,1.7832626361042923,50.0,0.005263157894739535,0.0
2025-01-02 07:00:00,3.070645155968871,1.8019995292500162,50.0,0.005263157894739535,0.0,1.8019995292500162,50.0,0.005263157894739535,0.0
2025-01-02 08:00:00,2.8746692089835855,1.6861658415794902,49.995,0.0,0.0,1.6861658415794902,49.995,0.0,0.0
2025-01-02 09:00:00,3.0449881996529955,1.5971612644869466,48.8034675678287,0.0,1.1272062855627383,1.7860681410654884,49.9900005,0.0,0.0
2025-01-02 10:00:00,3.0665447968063715,1.7987123777196128,48.79858722107191,0.0,0.0,1.7987123777196128,49.98500149995,0.0,0.0
2025-01-02 11:00:00,2.8802663998163003,1.6894489295819055,48.79370736234981,0.0,0.0,1.6894489295819055,49.98000299980001,0.0,0.0
2025-01-02 12:00:00,3.050175936218939,1.789111059591652,48.78882799161358,0.0,0.0,1.789111059591652,49.97500499950003,0.0,0.0
2025-01-02 13:00:00,3.0628418372374187,2.0110627025210364,50.0,1.2800535696690343,0.0,1.8018313173004632,50.0,0.031571053684123294,0.0
2025-01-02 14:00:00,2.8853496687371054,1.6924305715708472,49.995,0.0,0.0,1.6924305715708472,49.995,0.0,0.0
2025-01-02 15:00:00,3.054497565845871,1.1908835450593913,46.21658369227061,0.0,3.5847459673429207,1.791645954470728,49.9900005,0.0,0.0
2025-01-02 16:00:00,3.0594843764946917,0.11868543246580805,35.6856462444277,0.0,10.0,0.11868543246580805,39.45868571047632,0.0,10.0
2025-01-02 17:00:00,2.8900000456990975,0.01927271103775392,25.155761890329572,0.0,10.0,0.01927271103775392,28.928424052431588,0.0,10.0
2025-01-02 18:00:00,3.058126462219902,0.11788893433002622,14.626930524666854,0.0,10.0,0.11788893433002622,18.399215420552665,0.0,10.0
2025-01-02 19:00:00,3.0564282415668944,0.1168928261003848,4.099152042140703,0.0,10.0,0.1168928261003848,7.871059709536928,0.0,10.0
