timestep;heat_demand_MW;electricity_purchase_MW;grid_co2_intensity_kgMWh;network_loss_MW;storage_SOC_MWh;j1_to_j2_m_dot;j1_to_j2_velocity;j1_to_j2_delta_p_total;j1_to_j2_Q_consumer;j2_to_j3_m_dot;j2_to_j3_velocity;j2_to_j3_delta_p_total;j2_to_j3_Q_consumer;j3_to_j4_m_dot;j3_to_j4_velocity;j3_to_j4_delta_p_total;j3_to_j4_Q_consumer;j3_to_j9_m_dot;j3_to_j9_velocity;j3_to_j9_delta_p_total;j3_to_j9_Q_consumer;j4_to_j5_m_dot;j4_to_j5_velocity;j4_to_j5_delta_p_total;j4_to_j5_Q_consumer;j5_to_j6_m_dot;j5_to_j6_velocity;j5_to_j6_delta_p_total;j5_to_j6_Q_consumer;j5_to_j7_m_dot;j5_to_j7_velocity;j5_to_j7_delta_p_total;j5_to_j7_Q_consumer;j7_to_j8_m_dot;j7_to_j8_velocity;j7_to_j8_delta_p_total;j7_to_j8_Q_consumer;j9_to_j10_m_dot;j9_to_j10_velocity;j9_to_j10_delta_p_total;j9_to_j10_Q_consumer;j10_to_j11_m_dot;j10_to_j11_velocity;j10_to_j11_delta_p_total;j10_to_j11_Q_consumer;j11_to_j12_m_dot;j11_to_j12_velocity;j11_to_j12_delta_p_total;j11_to_j12_Q_consumer;j12_to_j13_m_dot;j12_to_j13_velocity;j12_to_j13_delta_p_total;j12_to_j13_Q_consumer;j13_to_j14_m_dot;j13_to_j14_velocity;j13_to_j14_delta_p_total;j13_to_j14_Q_consumer;j13_to_j15_m_dot;j13_to_j15_velocity;j13_to_j15_delta_p_total;j13_to_j15_Q_consumer;j_1_T_supply;j_1_T_return;j_2_T_supply;j_2_T_return;j_2_Q_demand;j_2_m_dot_demand;j_3_T_supply;j_3_T_return;j_3_Q_demand;j_3_m_dot_demand;j_4_T_supply;j_4_T_return;j_4_Q_demand;j_4_m_dot_demand;j_5_T_supply;j_5_T_return;j_5_Q_demand;j_5_m_dot_demand;j_6_T_supply;j_6_T_return;j_6_Q_demand;j_7_T_supply;j_7_T_return;j_7_Q_demand;j_7_m_dot_demand;j_8_T_supply;j_8_T_return;j_8_Q_demand;j_9_T_supply;j_9_T_return;j_9_Q_demand;j_9_m_dot_demand;j_10_T_supply;j_10_T_return;j_10_Q_demand;j_10_m_dot_demand;j_11_T_supply;j_11_T_return;j_11_Q_demand;j_11_m_dot_demand;j_12_T_supply;j_12_T_return;j_12_Q_demand;j_12_m_dot_demand;j_13_T_supply;j_13_T_return;j_13_Q_demand;j_13_m_dot_demand;j_14_T_supply;j_14_T_return;j_14_Q_demand;j_15_T_supply;j_15_T_return;j_15_Q_demand
643;10.569016933631563;0.00018707310923594565;227.81;0.058589999999999996;455.4377609652064;41.6826601912389;0.060063389865599275;0.003354604221216981;10.469016933631563;40.48820247504206;0.05834221422189639;0.009309927801366443;10.169016933631562;16.02819948016947;0.023096126538088898;0.003194145159522931;4.025642581439364;23.663697850741357;0.03409863725467222;0.008161907853511969;5.943374352192199;9.694765323934716;0.0139698490124048;0.0017833849803069956;2.4349372587594433;6.185406168974368;0.008912973896092115;0.0007111415342626686;1.5535266133996022;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;22.867392706610126;0.032951186825536966;0.003505445406972017;5.743374352192199;22.46924013454451;0.032377461610969334;0.0067338231329196864;5.643374352192199;22.071087562478894;0.0318037363964017;0.00422922026547895;5.543374352192199;20.876629846282047;0.030082560752698807;0.0035202996625498606;5.243374352192198;7.222911505010386;0.010407986143392705;0.0009965093116014291;1.8141064535984086;1.083436725751558;0.001561197921508906;0.00010380305329181556;0.2721159680397613;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5907053226799204;6.333434156234752;100.0;40.0;0.6814106453598409;2.7130540108291163;100.0;40.0;1.5535266133996022;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.1571519305540297;12.570281615520106;100.0;40.0;1.8141064535984086;100.0;40.0;0.2721159680397613
644;10.355350586623514;0.00018325505945423782;221.02;0.058589999999999996;444.5354376242431;40.83194213498771;0.058837532157768525;0.0032861387641306894;10.255350586623514;39.63748441879087;0.05711635651406564;0.009114312209691324;9.955350586623515;15.945210164918905;0.022976541569814213;0.003177606812846645;4.004798985021032;22.895969109740733;0.03299236451511616;0.007897108527554401;5.750551601602482;9.622149673090473;0.013865212165164452;0.0017700270849146107;2.416699111893403;6.133537846942765;0.008838233290920436;0.0007051781881053539;1.540499365638145;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;22.0996639656095;0.031844914085980905;0.003387756817657543;5.550551601602482;21.701511393543885;0.03127118887141327;0.003825730553417581;5.450551601602482;21.30335882147827;0.03069746365684564;0.004082109528835857;5.350551601602482;20.108901105281422;0.028976288013142747;0.0033908422143039386;5.050551601602482;7.015438216883977;0.010109023722705996;0.0009678852500463185;1.7619974625525796;1.0523157325325965;0.0015163535584058992;0.0001008213802131582;0.26429961938288693;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.588099873127629;6.323060491828432;100.0;40.0;0.676199746255258;2.6923066820164756;100.0;40.0;1.540499365638145;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.0242545196670156;12.04114715586485;100.0;40.0;1.7619974625525796;100.0;40.0;0.26429961938288693
645;10.822779236237867;0.00019160764225431624;205.64;0.058589999999999996;433.14217435812503;42.693021325998835;0.061519288180719056;0.0034359176909444147;10.722779236237868;41.49856360980199;0.05979811253701617;0.009542252000587685;10.422779236237869;16.122424147339842;0.023231901291745335;0.003212922519071162;4.049308048845875;24.579834318330917;0.03541876081613557;0.008477894876202662;6.173471187391993;9.777211907708793;0.014088651921854184;0.0017985513091728744;2.4556445427401403;6.244296585955851;0.008997833117127388;0.0007179122167920788;1.5683175305286716;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.783529174199685;0.034271310387000306;0.003645884083723437;5.973471187391993;23.38537660213407;0.033697585172432674;0.004122576909393359;5.873471187391993;22.987224030068454;0.03312385995786504;0.004404768611418225;5.773471187391992;21.792766313871606;0.031402684314162155;0.0036747822069764222;5.473471187391993;7.458473172936323;0.010747423027533804;0.0010290085877425982;1.8732701221146868;1.1187709759404483;0.0016121134541300704;0.00010718839455652065;0.280990518317203;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5936635061057343;6.345212239631049;100.0;40.0;0.6873270122114687;2.7366101776217104;100.0;40.0;1.5683175305286716;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.319210546960103;13.215522164994836;100.0;40.0;1.8732701221146868;100.0;40.0;0.280990518317203
646;10.56850172695715;0.00018706390289293016;198.66;0.058589999999999996;422.01771095441853;41.68060888261328;0.060060433995001036;0.0033544391326995257;10.46850172695715;40.486151166416434;0.05833925835129815;0.009309456119888001;10.168501726957151;16.02800339609366;0.023095843987161538;0.0031941060833308495;4.025593332962884;23.66184262619154;0.03409596393500134;0.008161267963165214;5.942908393994267;9.694593750368382;0.013969601780343361;0.0017833534187672376;2.4348941663425228;6.185283616426986;0.008912797301762514;0.0007111274442895623;1.5534958331018018;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;22.865537482060308;0.03294851350586608;0.003505161011262349;5.7429083939942664;22.467384909994692;0.03237478829129845;0.0039607453760631085;5.642908393994267;22.069232337929076;0.03180106307673082;0.004228864770841865;5.542908393994266;20.87477462173223;0.030079887433027926;0.0035199868272692255;5.2429083939942664;7.222421294820862;0.010407279766074308;0.0009964416797305189;1.8139833324072077;1.0833631942231292;0.0015610919649111463;0.0001037960083052624;0.2720974998610811;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5906991666203603;6.333409645725276;100.0;40.0;0.6813983332407207;2.713004989810164;100.0;40.0;1.5534958331018018;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.156827561725978;12.568990132688239;100.0;40.0;1.8139833324072077;100.0;40.0;0.2720974998610811
647;10.356232394188588;0.00018327081666543132;189.81;0.058589999999999996;411.1178013999667;40.835453074488726;0.058842591310113324;0.003286421323171222;10.256232394188588;39.64099535829188;0.057121415666410436;0.009115119521235707;9.95623239418859;15.945559548561652;0.022977045020550098;0.0031776764390122466;4.004886736216744;22.899130665599;0.032996920216725074;0.007898198988045895;5.751345657971845;9.622455383777877;0.013865652684558354;0.0017700833214329813;2.4167758941896516;6.133756211719483;0.008838547947630367;0.0007052032936939121;1.5405542101354652;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;22.102825521467768;0.03184946978758981;0.0033882414667648734;5.5513456579718445;21.704672949402152;0.03127574457302218;0.003826287899891012;5.451345657971844;21.306520377336536;0.03070201935845455;0.00408271534022002;5.351345657971844;20.11206266113969;0.02898084371475166;0.0033913753283220027;5.051345657971844;7.016311675990845;0.010110282349545712;0.0009680057568713978;1.7622168405418606;1.0524467513986266;0.0015165423524318565;0.00010083393300743729;0.26433252608127905;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.588110842027093;6.323104164783775;100.0;40.0;0.676221684054186;2.6923940279271625;100.0;40.0;1.5405542101354652;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.024796291348705;12.043304233750218;100.0;40.0;1.7622168405418606;100.0;40.0;0.26433252608127905
648;10.822481370478059;15.180121977070778;184.11;0.058589999999999996;458.5766896198267;42.69183536581485;0.06151757924974947;0.003435822245331753;10.722481370478059;41.49737764961801;0.05979640360604658;0.00954197929883722;10.422481370478058;16.122316293444538;0.02323174587770668;0.003212901025640284;4.04928096026153;24.578756212042244;0.03541720729920464;0.008477523023745792;6.17320041021653;9.777117535550401;0.01408851593457036;0.0017985339490940884;2.4556208402288386;6.2442291772712855;0.008997735983353228;0.0007179044667569063;1.568300600163456;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.782451067911012;0.03426975687006938;0.0036457188159648274;5.9732004102165295;23.384298495845396;0.03369603165550175;0.004122386851470959;5.87320041021653;22.98614592377978;0.03312230644093412;0.004404562026719963;5.773200410216529;21.791688207582933;0.031401130797231225;0.003674600412441952;5.4732004102165295;7.458203538198058;0.010747034492437161;0.0010289713875737707;1.8732024006538242;1.1187305307297086;0.001612055173865574;0.00010718451953893447;0.2809803600980736;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5936601200326912;6.345198757894136;100.0;40.0;0.6873202400653824;2.736583214147884;100.0;40.0;1.568300600163456;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.3190176494646315;13.214754138655167;100.0;40.0;1.8732024006538242;100.0;40.0;0.2809803600980736
649;10.56799136768951;4.995140263891692;187.82;0.058589999999999996;467.5305796515597;41.67857687406239;0.060057505935197694;0.0033542755974445525;10.467991367689509;40.48411915786554;0.058336330291494806;0.009308988876302361;10.16799136768951;16.027809137747774;0.023095564067053032;0.003194067370975418;4.025544543036731;23.66000487598654;0.034093315795306514;0.00816063409994039;5.942446824652779;9.694423774315732;0.013969356850248417;0.0017833221510955425;2.434851475157139;6.185162204960808;0.008912622351694698;0.0007111134855075557;1.5534653393979565;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;22.86369973185531;0.03294586536617125;0.003504879294273537;5.742446824652779;22.465547159789693;0.03237214015160362;0.003960421401525975;5.6424468246527795;22.067394587724078;0.03179841493703599;0.004228512624605851;5.542446824652779;20.87293687152723;0.030077239293333096;0.003519676938581533;5.242446824652779;7.221935648956147;0.01040657996580304;0.0009963746775768867;1.8138613575918259;1.0832903473434219;0.001560986994870456;0.00010378902891425905;0.27207920363877386;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5906930678795912;6.33338536343204;100.0;40.0;0.6813861357591826;2.7129564252236924;100.0;40.0;1.5534653393979565;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.1565062634221803;12.567710875227665;100.0;40.0;1.8138613575918259;100.0;40.0;0.27207920363877386
650;10.357108130384068;4.995136495573893;192.41;0.058589999999999996;476.68391336972974;40.838939840675536;0.058847615629479884;0.0032867019367528658;10.257108130384067;39.64448212447869;0.057126439985776996;0.009115921274326115;9.957108130384068;15.945906470150241;0.022977544923544115;0.0031777455745326958;4.004973869042934;22.90227051019722;0.033001444633097614;0.00789928196004996;5.7521342613411335;9.622758940167893;0.01386609009967812;0.0017701391616610366;2.416852135412568;6.133973037712352;0.008838860387001627;0.0007052282223671511;1.5406086681518343;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;22.105965366065988;0.03185399420396235;0.0033887227876555695;5.552134261341133;21.707812794000372;0.031280268989394726;0.0038268414189153123;5.452134261341134;21.309660221934756;0.03070654377482709;0.00408331699133339;5.352134261341133;20.11520250573791;0.0289853681311242;0.003391904781301768;5.052134261341133;7.017178979962324;0.010111532107030766;0.0009681254145029454;1.7624346726073372;1.0525768469943484;0.0015167298160546144;0.00010084639734405683;0.26436520089110055;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5881217336303668;6.323147529982349;100.0;40.0;0.6762434672607337;2.69248075832431;100.0;40.0;1.5406086681518343;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.025334387842695;12.045446678781236;100.0;40.0;1.7624346726073372;100.0;40.0;0.26436520089110055
651;10.822184158654677;6.481634301587363;196.9;0.058589999999999996;491.04887689240013;42.69065200929558;0.06151587407057806;0.003435727009261008;10.722184158654679;41.49619429309874;0.059794698426875174;0.009541707195777951;10.422184158654678;16.122208669922678;0.023231590795628844;0.0032128795781188814;4.049253929537779;24.577680479044826;0.03541565720211106;0.008477151989867008;6.172930229116898;9.777023364968773;0.014088380237752253;0.0030574782643632554;2.455597188345557;6.2441619125701235;0.008997639057054582;0.0007178967332756314;1.568283705961112;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.781375334913594;0.0342682067729758;0.003645553912018702;5.972930229116899;23.38322276284798;0.033694481558408165;0.004122197211932914;5.872930229116898;22.985070190782363;0.033120756343840534;0.004404355896787306;5.7729302291168985;21.790612474585515;0.031399580700137646;0.0036744190181012136;5.472930229116898;7.457934479393408;0.010746646787242572;0.0010289342668636503;1.8731348238444483;1.1186901719090112;0.001611997018086386;0.00010718065279829695;0.28097022357666723;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5936567411922224;6.345185304953904;100.0;40.0;0.6873134823844449;2.736556308267419;100.0;40.0;1.568283705961112;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.3188251816957828;13.213987823283098;100.0;40.0;1.8731348238444483;100.0;40.0;0.28097022357666723
652;10.56748579443253;4.995140254857494;204.01;0.058589999999999996;500.0;41.67656392113605;0.06005460533394429;0.0033541135957788036;10.46748579443253;40.48210620493921;0.058333429690241405;0.009308526014400223;10.167485794432531;16.02761668230226;0.023095286744866717;0.003194029017907098;4.025496205927035;23.658184378505716;0.03409069251623943;0.008160006187397735;5.941989588505495;9.694255375800907;0.01396911419333539;0.001783291173617284;2.4348091801861558;6.185041920307361;0.00891244902532825;0.00071109965627619;1.5534351287043968;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;22.861879234374484;0.03294324208710417;0.003504600222032358;5.741989588505495;22.46372666230887;0.03236951687253654;0.003960100468448619;5.641989588505496;22.065574090243253;0.031795791657968905;0.004228163784304376;5.541989588505495;20.871116374046405;0.03007461601426601;0.0035193699591162357;5.241989588505495;7.22145451034236;0.010405886660337252;0.0009963082972663324;1.8137405148175871;1.083218176551354;0.0015608829990505877;0.00010378211429857632;0.27206107722263806;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5906870257408794;6.333361306501351;100.0;40.0;0.6813740514817588;2.7129083113623143;100.0;40.0;1.5534351287043968;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.1561879964652695;12.56644368715269;100.0;40.0;1.8137405148175871;100.0;40.0;0.27206107722263806
653;10.357977861349898;0.00018330200679476515;227.29;0.058589999999999996;489.09045488278963;40.84240269688603;0.058852605495329745;0.0032869806260689494;10.257977861349897;39.64794498068919;0.05713142985162686;0.009116717529514923;9.957977861349896;15.94625095705065;0.02297804131822977;0.0031778142248615627;4.005060390372841;22.905388879507314;0.033005938104261834;0.007900357524956289;5.7529174709770565;9.623060366205749;0.013866524445028065;0.0017701946100035825;2.416927841576236;6.134188342025106;0.00883917063368016;0.0007052529760915021;1.5406627439830256;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;22.109083735376082;0.03185848767512657;0.0033892008165028265;5.552917470977056;21.710931163310466;0.03128476246055894;0.0038273911520896576;5.452917470977057;21.31277859124485;0.030711037245991307;0.004083914527392461;5.352917470977056;20.118320875048003;0.028989861602288412;0.0033924306130337506;5.052917470977056;7.018040197213341;0.010112773093744892;0.00096824423237983;1.7626509759321027;1.052706029582001;0.0015169159640617336;0.0001008587742062323;0.2643976463898154;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5881325487966051;6.3231905908449;100.0;40.0;0.6762650975932103;2.692566880049412;100.0;40.0;1.5406627439830256;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.025868848655138;12.047574648252661;100.0;40.0;1.7626509759321027;100.0;40.0;0.2643976463898154
654;10.821887603253847;0.00019159170947326601;244.86;0.058589999999999996;477.6936746759815;42.689471266339574;0.06151417265746833;0.003435631983528817;10.721887603253847;41.49501355014273;0.05979299701376544;0.009541435693685974;10.421887603253849;16.122101277716755;0.02323143604686993;0.0032128581766947763;4.04922695691134;24.57660712829474;0.035414110537760245;0.008476781777655377;6.172660646342506;9.776929396788592;0.014088244832588205;0.001798499340330409;2.455573587297423;6.244094792441422;0.00899754233908026;0.0007178890164159782;1.5682668480695876;0.7963051441312311;0.0011474504291352613;0.00013427611404774335;0.2;0.39815257206561555;0.0005737252145676307;2.441383891777152e-05;0.1;23.780301984163508;0.03426666010862498;0.003645389373257977;5.972660646342506;23.382149412097892;0.03369293489405735;0.004122007992358081;5.872660646342506;22.983996840032276;0.03311920967948972;0.0044041502233364;5.772660646342507;21.78953912383543;0.03139803403578683;0.003674238025464416;5.472660646342506;7.457665998878604;0.01074625991534529;0.0010288972259373148;1.8730673922783503;1.1186498998317906;0.0016119389873017933;0.00010717679436847033;0.28096010884175254;60.0;30.0;100.0;40.0;0.3;1.1944577161968466;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;1.5936533696139175;6.345171880928163;100.0;40.0;0.687306739227835;2.7365294602159382;100.0;40.0;1.5682668480695876;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;100.0;40.0;0.2;0.7963051441312311;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.1;0.39815257206561555;100.0;40.0;0.30000000000000004;1.1944577161968468;100.0;40.0;3.318633145222404;13.213223225125036;100.0;40.0;1.8730673922783503;100.0;40.0;0.28096010884175254
